fecha,defunciones_corregidas,tavg,tmin,tmax
2016-08-30,101.46,26.4,18.0,32.5
2016-08-31,116.45,27.3,20.5,33.3
2016-09-01,126.83,28.4,21.6,34.0
2016-09-02,124.52,28.6,20.2,34.1
2016-09-03,118.76,29.9,22.4,36.0
2016-09-04,87.63,30.9,22.2,37.0
2016-09-05,108.38,32.1,22.4,37.4
2016-09-06,107.23,32.5,22.4,38.9
2016-09-07,114.15,31.7,23.4,38.5
2016-09-08,114.15,27.6,20.4,33.4
2016-09-09,129.14,26.0,19.9,31.0
2016-09-10,103.77,27.0,20.5,32.0
2016-09-11,87.63,27.0,20.6,32.2
2016-09-12,126.83,27.6,20.1,33.4
2016-09-13,110.69,20.1,14.2,25.3
2016-09-14,103.77,15.3,13.2,18.2
2016-09-15,110.69,15.4,10.5,20.2
2016-09-16,87.63,20.6,12.6,24.5
2016-09-17,106.08,19.4,13.6,23.4
2016-09-18,114.15,19.8,11.6,23.8
2016-09-19,104.92,20.4,11.7,24.7
2016-09-20,134.9,22.1,15.2,26.5
2016-09-21,111.84,22.1,13.9,27.9
2016-09-22,112.99,21.6,13.0,27.6
2016-09-23,93.39,22.1,15.0,27.3
2016-09-24,125.68,22.1,15.0,27.1
2016-09-25,109.54,21.9,15.7,26.4
2016-09-26,119.91,22.7,17.0,26.4
2016-09-27,114.15,23.4,16.5,27.6
2016-09-28,106.08,21.1,15.4,25.0
2016-09-29,108.38,20.8,14.2,24.9
2016-09-30,118.76,21.2,14.7,25.6
2016-10-01,107.23,21.8,14.8,26.8
2016-10-02,102.62,20.9,13.5,26.2
2016-10-03,107.23,22.1,14.6,27.2
2016-10-04,126.83,22.4,15.4,27.4
2016-10-05,110.69,22.3,16.2,26.5
2016-10-06,147.58,22.7,15.6,27.6
2016-10-07,126.83,20.6,12.8,26.2
2016-10-08,121.07,20.6,12.6,25.7
2016-10-09,101.46,20.2,13.6,24.4
2016-10-10,93.39,19.4,12.2,24.4
2016-10-11,137.21,18.0,9.7,23.3
2016-10-12,106.08,11.6,11.0,14.4
2016-10-13,112.99,12.6,11.0,16.5
2016-10-14,106.08,14.4,11.0,18.4
2016-10-15,107.23,14.2,8.0,17.7
2016-10-16,112.99,16.4,10.3,19.9
2016-10-17,126.83,16.3,14.0,18.4
2016-10-18,104.92,17.1,13.2,19.7
2016-10-19,127.98,16.7,14.4,18.6
2016-10-20,107.23,15.9,13.6,18.2
2016-10-21,107.23,15.4,11.4,18.9
2016-10-22,112.99,15.0,12.8,16.3
2016-10-23,109.54,13.7,11.5,14.4
2016-10-24,104.92,12.6,10.4,14.5
2016-10-25,121.07,16.8,12.7,19.4
2016-10-26,127.98,19.8,13.8,22.8
2016-10-27,124.52,20.5,15.5,23.4
2016-10-28,127.98,19.3,14.3,21.6
2016-10-29,132.6,17.8,12.5,21.6
2016-10-30,114.15,18.7,9.0,22.9
2016-10-31,121.07,17.2,8.8,21.2
2016-11-01,123.37,15.1,8.5,17.8
2016-11-02,121.07,16.6,10.2,20.2
2016-11-03,117.61,16.2,10.9,21.0
2016-11-04,119.91,13.8,11.8,16.2
2016-11-05,107.23,11.6,7.6,15.3
2016-11-06,111.84,9.2,5.3,13.4
2016-11-07,109.54,7.7,4.0,10.6
2016-11-08,96.85,8.4,2.2,11.4
2016-11-09,129.14,10.7,6.5,15.5
2016-11-10,102.62,10.2,4.4,12.2
2016-11-11,116.45,10.1,4.0,13.6
2016-11-12,127.98,10.1,4.3,13.1
2016-11-13,144.13,14.4,7.2,17.1
2016-11-14,131.44,11.8,5.6,14.8
2016-11-15,106.08,11.1,5.6,14.8
2016-11-16,136.05,10.8,4.7,14.3
2016-11-17,129.14,12.6,5.0,16.0
2016-11-18,134.9,10.3,6.5,13.4
2016-11-19,134.9,8.6,4.4,12.0
2016-11-20,127.98,8.6,6.8,10.8
2016-11-21,140.67,11.1,7.0,12.0
2016-11-22,133.75,8.1,6.5,9.5
2016-11-23,122.22,6.8,4.3,8.4
2016-11-24,118.76,6.3,2.9,8.5
2016-11-25,141.82,4.6,3.4,5.9
2016-11-26,134.9,7.8,5.5,10.0
2016-11-27,124.52,9.5,8.2,10.9
2016-11-28,125.68,11.2,7.2,12.6
2016-11-29,133.75,9.9,6.8,12.0
2016-11-30,118.76,11.6,9.2,14.0
2016-12-01,129.14,10.1,9.4,11.2
2016-12-02,148.74,10.3,6.9,12.6
2016-12-03,132.6,8.9,6.2,11.7
2016-12-04,129.14,10.2,9.2,11.5
2016-12-05,136.05,12.2,9.6,14.0
2016-12-06,122.22,11.2,7.7,13.3
2016-12-07,115.3,9.6,5.0,12.7
2016-12-08,122.22,9.1,5.4,12.2
2016-12-09,104.92,10.7,6.0,13.0
2016-12-10,133.75,11.5,7.8,13.7
2016-12-11,123.37,9.7,4.6,13.0
2016-12-12,136.05,6.9,4.2,10.2
2016-12-13,127.98,6.7,3.4,9.9
2016-12-14,140.67,7.4,6.2,9.8
2016-12-15,136.05,8.3,7.2,10.3
2016-12-16,154.5,7.7,7.3,9.0
2016-12-17,119.91,10.6,8.2,12.6
2016-12-18,142.97,8.8,5.4,11.0
2016-12-19,127.98,8.1,3.1,10.4
2016-12-20,119.91,6.1,1.4,10.1
2016-12-21,138.36,9.6,3.8,12.0
2016-12-22,137.21,8.4,4.5,11.5
2016-12-23,160.27,9.7,5.1,12.5
2016-12-24,147.58,9.9,4.5,13.2
2016-12-25,161.42,7.2,3.0,11.4
2016-12-26,136.05,9.6,2.0,13.2
2016-12-27,154.5,10.9,5.0,14.5
2016-12-28,172.95,10.6,4.4,13.5
2016-12-29,147.58,7.8,1.6,12.2
2016-12-30,140.67,7.1,-1.2,11.2
2016-12-31,164.88,-0.1,-2.4,3.3
2017-01-01,151.04,2.0,-0.6,4.0
2017-01-02,149.89,4.0,-0.8,6.2
2017-01-03,171.8,6.8,1.7,10.2
2017-01-04,147.58,7.5,2.2,11.5
2017-01-05,152.2,6.6,4.7,9.8
2017-01-06,171.8,6.6,1.1,9.8
2017-01-07,163.73,6.0,-0.3,10.4
2017-01-08,159.11,7.2,-0.5,11.5
2017-01-09,134.9,7.1,-0.4,11.2
2017-01-10,175.26,8.7,3.4,12.0
2017-01-11,167.19,12.8,4.8,16.0
2017-01-12,189.09,8.8,4.4,12.7
2017-01-13,187.94,8.3,4.0,10.5
2017-01-14,192.55,4.9,-0.5,8.2
2017-01-15,153.35,6.3,1.8,11.4
2017-01-16,191.4,8.8,0.5,11.8
2017-01-17,193.7,7.9,0.4,11.2
2017-01-18,178.72,2.3,-3.0,5.0
2017-01-19,176.41,3.3,-2.8,7.0
2017-01-20,183.33,5.8,3.0,8.4
2017-01-21,163.73,8.2,3.5,11.0
2017-01-22,149.89,5.6,-0.4,9.5
2017-01-23,183.33,7.2,3.2,11.4
2017-01-24,140.67,6.5,0.4,13.0
2017-01-25,190.25,5.5,-0.2,10.5
2017-01-26,145.28,4.1,-0.3,8.2
2017-01-27,168.34,4.7,3.2,7.0
2017-01-28,171.8,7.1,2.6,10.2
2017-01-29,167.19,6.6,4.9,9.1
2017-01-30,178.72,10.1,8.2,11.5
2017-01-31,179.87,10.7,7.7,13.8
2017-02-01,182.17,8.2,5.3,10.9
2017-02-02,178.72,8.8,7.3,12.1
2017-02-03,190.25,9.7,6.5,12.2
2017-02-04,153.35,11.1,9.0,14.2
2017-02-05,137.21,7.8,4.2,10.9
2017-02-06,184.48,11.2,6.1,15.4
2017-02-07,147.58,9.8,6.0,13.0
2017-02-08,159.11,7.4,2.8,9.8
2017-02-09,162.57,6.3,1.0,9.5
2017-02-10,160.27,4.4,2.3,5.8
2017-02-11,129.14,5.5,4.0,7.3
2017-02-12,144.13,8.6,6.2,12.0
2017-02-13,139.51,9.7,6.0,12.0
2017-02-14,139.51,8.6,3.8,11.8
2017-02-15,162.57,10.6,5.3,14.0
2017-02-16,159.11,9.2,6.3,11.3
2017-02-17,145.28,10.3,3.3,14.0
2017-02-18,119.91,9.6,4.0,13.6
2017-02-19,127.98,11.0,6.7,13.5
2017-02-20,118.76,10.6,4.8,13.6
2017-02-21,138.36,11.7,4.7,16.0
2017-02-22,132.6,14.2,7.0,18.5
2017-02-23,155.66,12.9,9.9,15.0
2017-02-24,141.82,12.8,8.0,16.6
2017-02-25,151.04,11.5,3.4,17.0
2017-02-26,136.05,9.6,6.4,14.2
2017-02-27,138.36,9.7,7.2,13.0
2017-02-28,138.36,9.2,6.8,12.4
2017-03-01,104.92,11.4,5.2,16.0
2017-03-02,129.14,10.2,5.8,16.3
2017-03-03,137.21,7.5,3.9,12.0
2017-03-04,139.51,5.4,1.0,9.6
2017-03-05,112.99,9.1,4.8,12.4
2017-03-06,91.09,14.1,9.4,18.8
2017-03-07,144.13,15.1,8.9,19.4
2017-03-08,138.36,16.0,7.8,21.6
2017-03-09,132.6,18.8,8.8,24.8
2017-03-10,133.75,19.6,9.8,26.1
2017-03-11,141.82,17.4,9.6,22.6
2017-03-12,119.91,13.1,7.2,19.0
2017-03-13,109.54,11.6,7.2,15.5
2017-03-14,139.51,14.7,10.1,19.5
2017-03-15,129.14,16.0,9.7,20.8
2017-03-16,141.82,14.1,7.0,20.4
2017-03-17,122.22,14.7,7.2,20.5
2017-03-18,116.45,15.9,7.2,21.5
2017-03-19,127.98,16.9,7.6,23.5
2017-03-20,110.69,18.6,11.0,24.2
2017-03-21,140.67,12.2,8.8,16.5
2017-03-22,134.9,7.3,2.9,12.2
2017-03-23,134.9,2.7,0.0,5.3
2017-03-24,124.52,4.9,1.3,9.5
2017-03-25,119.91,5.4,-0.4,9.3
2017-03-26,115.3,10.4,5.5,15.3
2017-03-27,130.29,9.6,6.6,13.8
2017-03-28,134.9,12.4,7.5,17.9
2017-03-29,137.21,14.5,6.5,20.3
2017-03-30,147.58,15.8,9.0,21.1
2017-03-31,136.05,15.1,11.0,19.7
2017-04-01,121.07,12.7,8.0,17.3
2017-04-02,109.54,13.5,6.7,19.0
2017-04-03,111.84,13.6,5.7,19.3
2017-04-04,110.69,16.5,7.0,22.0
2017-04-05,111.84,14.3,8.2,19.0
2017-04-06,155.66,15.6,8.0,21.5
2017-04-07,126.83,17.4,9.7,23.0
2017-04-08,114.15,17.4,10.0,23.2
2017-04-09,140.67,18.1,10.6,24.0
2017-04-10,129.14,18.9,10.6,25.3
2017-04-11,148.74,21.3,12.3,27.7
2017-04-12,132.6,21.7,12.0,28.2
2017-04-13,103.77,21.9,12.0,27.4
2017-04-14,121.07,20.1,13.0,25.4
2017-04-15,132.6,21.1,13.5,27.0
2017-04-16,110.69,19.8,11.0,26.0
2017-04-17,121.07,21.6,12.7,27.6
2017-04-18,123.37,22.5,14.0,27.5
2017-04-19,110.69,17.3,12.0,23.5
2017-04-20,132.6,14.1,9.4,19.5
2017-04-21,137.21,15.6,6.1,21.7
2017-04-22,95.7,15.3,6.1,21.7
2017-04-23,132.6,20.1,10.9,26.0
2017-04-24,134.9,20.4,12.6,27.0
2017-04-25,130.29,18.9,12.9,23.2
2017-04-26,112.99,15.5,6.3,20.5
2017-04-27,129.14,10.7,3.8,16.1
2017-04-28,103.77,10.9,3.3,17.8
2017-04-29,124.52,9.8,7.8,12.4
2017-04-30,116.45,10.4,7.7,14.4
2017-05-01,119.91,13.4,5.2,18.6
2017-05-02,111.84,19.1,9.2,23.7
2017-05-03,109.54,21.2,12.0,26.7
2017-05-04,119.91,21.5,14.2,26.0
2017-05-05,125.68,17.4,11.5,23.0
2017-05-06,108.38,15.6,9.5,21.6
2017-05-07,118.76,21.2,12.0,26.4
2017-05-08,118.76,23.5,14.7,28.8
2017-05-09,136.05,23.5,16.2,28.6
2017-05-10,129.14,18.8,12.8,23.0
2017-05-11,138.36,13.3,10.3,16.1
2017-05-12,108.38,13.6,10.4,17.8
2017-05-13,115.3,15.8,11.8,20.4
2017-05-14,111.84,19.0,10.8,23.2
2017-05-15,101.46,22.2,13.6,26.5
2017-05-16,116.45,24.7,16.5,29.8
2017-05-17,130.29,23.1,17.6,28.3
2017-05-18,124.52,17.6,12.6,20.2
2017-05-19,138.36,18.3,10.0,23.0
2017-05-20,110.69,21.5,11.4,26.7
2017-05-21,99.16,21.6,16.1,26.7
2017-05-22,125.68,24.7,15.2,28.8
2017-05-23,134.9,26.9,18.5,31.8
2017-05-24,137.21,27.2,17.5,32.0
2017-05-25,115.3,27.8,19.6,33.0
2017-05-26,107.23,27.7,18.6,33.7
2017-05-27,112.99,27.3,19.5,33.0
2017-05-28,102.62,23.4,19.4,27.3
2017-05-29,138.36,22.4,18.3,26.3
2017-05-30,127.98,23.1,16.4,27.0
2017-05-31,145.28,24.0,16.6,30.5
2017-06-01,109.54,26.5,18.4,32.1
2017-06-02,132.6,26.9,18.2,32.3
2017-06-03,121.07,24.1,17.7,28.6
2017-06-04,110.69,21.9,15.3,27.5
2017-06-05,131.44,21.4,12.4,26.6
2017-06-06,121.07,24.1,15.5,28.6
2017-06-07,112.99,26.8,16.9,31.8
2017-06-08,116.45,27.3,20.0,33.8
2017-06-09,156.81,27.7,20.8,32.8
2017-06-10,108.38,29.8,20.8,35.1
2017-06-11,106.08,31.8,22.8,37.2
2017-06-12,118.76,32.3,23.6,37.0
2017-06-13,121.07,30.7,22.8,36.2
2017-06-14,122.22,31.8,23.6,37.2
2017-06-15,140.67,33.9,24.0,39.0
2017-06-16,144.13,31.9,23.0,37.6
2017-06-17,138.36,34.4,25.5,40.0
2017-06-18,141.82,33.5,25.0,38.6
2017-06-19,161.42,28.9,21.0,33.5
2017-06-20,136.05,27.4,21.2,32.8
2017-06-21,141.82,30.9,21.6,36.3
2017-06-22,151.04,32.2,24.5,37.0
2017-06-23,137.21,30.4,21.7,36.2
2017-06-24,111.84,29.9,21.5,36.3
2017-06-25,122.22,26.4,18.8,35.3
2017-06-26,118.76,25.5,17.3,30.7
2017-06-27,140.67,23.3,18.5,29.0
2017-06-28,116.45,21.3,15.7,26.0
2017-06-29,122.22,18.1,12.8,23.7
2017-06-30,110.69,18.7,10.9,22.6
2017-07-01,121.07,20.3,12.6,25.0
2017-07-02,87.63,24.5,13.4,31.6
2017-07-03,108.38,28.5,18.0,34.0
2017-07-04,129.14,29.5,21.0,35.5
2017-07-05,136.05,29.3,21.2,35.5
2017-07-06,123.37,19.6,16.4,22.2
2017-07-07,112.99,19.3,15.9,25.3
2017-07-08,107.23,21.3,15.8,24.9
2017-07-09,96.85,26.4,16.6,31.5
2017-07-10,98.01,27.1,18.5,32.2
2017-07-11,103.77,28.9,18.7,33.7
2017-07-12,117.61,32.7,20.2,36.8
2017-07-13,141.82,31.9,22.7,39.7
2017-07-14,124.52,32.1,24.7,39.6
2017-07-15,119.91,30.1,23.0,37.5
2017-07-16,116.45,30.4,24.0,37.2
2017-07-17,129.14,29.3,24.0,35.1
2017-07-18,121.07,29.8,23.9,36.0
2017-07-19,110.69,27.7,22.2,32.6
2017-07-20,103.77,26.6,17.9,31.9
2017-07-21,108.38,25.9,18.8,31.8
2017-07-22,122.22,26.3,19.5,33.0
2017-07-23,116.45,27.7,20.5,34.2
2017-07-24,117.61,26.8,20.9,33.2
2017-07-25,112.99,24.4,17.0,31.3
2017-07-26,109.54,26.3,17.1,33.3
2017-07-27,116.45,29.9,22.4,37.5
2017-07-28,108.38,30.0,22.0,37.9
2017-07-29,119.91,29.9,22.5,37.7
2017-07-30,112.99,29.8,22.6,37.0
2017-07-31,125.68,28.2,21.4,34.6
2017-08-01,115.3,26.6,20.0,33.0
2017-08-02,104.92,28.0,19.6,34.4
2017-08-03,85.32,29.3,22.5,36.7
2017-08-04,122.22,30.7,23.6,37.5
2017-08-05,129.14,32.1,25.1,39.2
2017-08-06,122.22,29.3,22.2,36.5
2017-08-07,111.84,28.9,22.5,35.6
2017-08-08,100.31,24.6,17.7,30.2
2017-08-09,101.46,22.4,15.8,29.8
2017-08-10,108.38,19.9,12.5,27.0
2017-08-11,125.68,21.8,13.4,28.5
2017-08-12,95.7,24.7,17.6,32.4
2017-08-13,68.03,26.8,20.2,33.5
2017-08-14,114.15,28.3,21.3,35.0
2017-08-15,110.69,27.9,22.4,34.6
2017-08-16,91.09,28.1,20.6,34.6
2017-08-17,85.32,29.1,22.5,36.0
2017-08-18,101.46,29.8,23.6,36.6
2017-08-19,101.46,28.3,21.6,35.3
2017-08-20,99.16,28.5,22.0,35.7
2017-08-21,107.23,29.3,24.0,36.0
2017-08-22,109.54,29.7,24.1,36.6
2017-08-23,137.21,29.4,23.7,35.9
2017-08-24,104.92,28.3,22.3,35.5
2017-08-25,117.61,27.5,20.0,34.4
2017-08-26,100.31,26.7,21.1,30.8
2017-08-27,104.92,24.3,20.8,28.0
2017-08-28,104.92,19.9,16.8,22.4
2017-08-29,107.23,20.4,16.2,25.6
2017-08-30,91.09,21.7,17.7,26.5
2017-08-31,106.08,23.1,18.4,28.0
2017-09-01,127.98,22.3,17.0,28.0
2017-09-02,99.16,20.2,13.6,26.5
2017-09-03,86.48,23.8,17.0,31.2
2017-09-04,107.23,24.2,18.3,29.0
2017-09-05,121.07,25.2,19.2,31.0
2017-09-06,125.68,26.5,21.2,32.5
2017-09-07,94.55,24.3,18.5,30.0
2017-09-08,119.91,23.8,17.0,30.6
2017-09-09,110.69,20.4,16.1,23.5
2017-09-10,89.93,18.4,12.0,23.5
2017-09-11,99.16,22.9,15.6,31.0
2017-09-12,112.99,22.1,16.6,26.5
2017-09-13,118.76,23.3,16.7,30.7
2017-09-14,119.91,23.6,16.8,30.3
2017-09-15,115.3,17.8,14.0,22.8
2017-09-16,116.45,15.7,10.7,21.2
2017-09-17,110.69,17.6,11.0,24.0
2017-09-18,84.17,18.2,13.0,23.0
2017-09-19,124.52,19.4,13.0,25.5
2017-09-20,108.38,20.6,13.1,27.2
2017-09-21,131.44,21.8,15.4,29.0
2017-09-22,119.91,21.8,18.0,26.5
2017-09-23,121.07,21.1,15.7,26.8
2017-09-24,86.48,22.2,16.6,29.0
2017-09-25,107.23,21.2,15.5,27.8
2017-09-26,142.97,19.5,14.5,25.1
2017-09-27,124.52,20.1,15.0,25.0
2017-09-28,118.76,20.9,15.0,27.5
2017-09-29,126.83,22.1,17.0,27.6
2017-09-30,106.08,22.2,17.0,27.4
2017-10-01,102.62,21.6,17.4,26.0
2017-10-02,115.3,22.3,16.2,27.5
2017-10-03,114.15,23.3,17.5,29.4
2017-10-04,112.99,22.9,17.8,28.2
2017-10-05,131.44,23.1,17.4,29.0
2017-10-06,123.37,22.9,17.0,29.0
2017-10-07,125.68,19.3,13.3,25.5
2017-10-08,115.3,19.6,13.9,25.5
2017-10-09,115.3,20.2,13.6,26.8
2017-10-10,126.83,19.8,13.4,26.6
2017-10-11,117.61,19.4,12.9,26.6
2017-10-12,137.21,20.0,13.6,27.0
2017-10-13,132.6,21.2,15.7,28.0
2017-10-14,127.98,20.4,14.5,26.5
2017-10-15,122.22,22.2,16.8,27.1
2017-10-16,104.92,19.9,15.7,24.5
2017-10-17,151.04,16.8,14.3,20.3
2017-10-18,121.07,12.8,9.6,14.9
2017-10-19,124.52,12.3,8.6,16.9
2017-10-20,122.22,15.2,10.4,19.8
2017-10-21,136.05,17.1,12.3,21.8
2017-10-22,117.61,14.1,10.8,17.9
2017-10-23,109.54,14.6,9.0,20.5
2017-10-24,132.6,17.1,11.8,23.3
2017-10-25,122.22,17.3,11.5,23.4
2017-10-26,133.75,18.3,13.1,24.5
2017-10-27,140.67,20.4,14.5,26.9
2017-10-28,123.37,17.1,12.0,22.0
2017-10-29,119.91,16.1,10.0,21.5
2017-10-30,122.22,14.8,9.7,19.2
2017-10-31,123.37,13.7,9.9,18.3
2017-11-01,130.29,14.4,10.7,18.0
2017-11-02,125.68,15.3,12.5,19.2
2017-11-03,123.37,15.0,11.8,18.6
2017-11-04,121.07,12.9,11.0,14.6
2017-11-05,104.92,12.0,9.0,14.9
2017-11-06,131.44,10.1,5.8,14.0
2017-11-07,115.3,9.1,4.0,14.8
2017-11-08,132.6,9.6,6.2,14.3
2017-11-09,136.05,7.8,3.3,11.4
2017-11-10,121.07,9.6,3.6,16.0
2017-11-11,124.52,10.7,5.7,16.7
2017-11-12,133.75,10.7,5.2,16.3
2017-11-13,118.76,9.6,5.8,13.3
2017-11-14,154.5,7.6,2.6,13.5
2017-11-15,127.98,8.4,4.6,13.6
2017-11-16,123.37,9.5,3.4,17.0
2017-11-17,157.96,10.8,5.5,16.5
2017-11-18,153.35,12.2,7.2,17.5
2017-11-19,123.37,10.3,5.0,15.6
2017-11-20,109.54,9.8,4.5,15.6
2017-11-21,121.07,9.4,4.2,15.0
2017-11-22,117.61,9.7,5.0,14.5
2017-11-23,114.15,11.2,7.0,15.7
2017-11-24,142.97,12.6,10.0,16.1
2017-11-25,127.98,11.5,7.8,16.5
2017-11-26,123.37,6.3,3.8,11.4
2017-11-27,117.61,5.4,1.4,9.9
2017-11-28,134.9,6.1,3.0,8.4
2017-11-29,134.9,7.2,4.2,11.4
2017-11-30,153.35,4.8,1.5,8.6
2017-12-01,131.44,4.6,1.4,9.1
2017-12-02,154.5,3.4,-0.5,6.5
2017-12-03,126.83,4.2,0.0,8.5
2017-12-04,139.51,4.6,0.0,9.8
2017-12-05,147.58,5.4,0.5,10.2
2017-12-06,141.82,4.2,-0.8,9.0
2017-12-07,123.37,4.4,0.6,9.5
2017-12-08,147.58,6.4,2.5,11.2
2017-12-09,136.05,9.3,4.7,13.2
2017-12-10,141.82,10.3,8.7,11.5
2017-12-11,149.89,7.6,4.3,10.2
2017-12-12,144.13,4.3,0.5,8.7
2017-12-13,147.58,4.3,-0.3,8.6
2017-12-14,154.5,8.1,3.8,10.6
2017-12-15,153.35,9.3,4.2,12.5
2017-12-16,171.8,5.6,2.0,9.7
2017-12-17,152.2,5.7,1.5,9.7
2017-12-18,144.13,5.1,0.4,10.4
2017-12-19,149.89,6.9,4.3,11.6
2017-12-20,147.58,8.1,1.8,11.7
2017-12-21,151.04,8.7,3.0,11.5
2017-12-22,133.75,8.4,2.3,12.7
2017-12-23,160.27,9.1,2.5,12.7
2017-12-24,130.29,7.3,4.5,10.5
2017-12-25,136.05,3.3,2.4,5.6
2017-12-26,176.41,5.6,3.4,7.2
2017-12-27,164.88,8.3,5.6,10.6
2017-12-28,152.2,12.8,6.0,14.5
2017-12-29,201.78,11.5,7.5,16.0
2017-12-30,155.66,11.2,6.8,15.5
2017-12-31,145.28,8.7,6.7,11.6
2018-01-01,159.11,7.4,3.6,11.6
2018-01-02,146.43,9.5,7.5,13.4
2018-01-03,177.56,9.9,7.6,13.5
2018-01-04,182.17,10.5,7.8,13.7
2018-01-05,181.02,9.3,5.8,11.5
2018-01-06,171.8,3.8,2.0,6.1
2018-01-07,140.67,2.6,1.6,5.0
2018-01-08,167.19,3.4,0.7,7.0
2018-01-09,157.96,2.0,-1.4,4.7
2018-01-10,183.33,4.7,3.2,7.0
2018-01-11,154.5,5.6,2.9,8.8
2018-01-12,166.03,4.7,-0.3,7.9
2018-01-13,178.72,3.4,2.4,5.6
2018-01-14,160.27,4.2,2.5,6.7
2018-01-15,167.19,4.3,0.0,8.5
2018-01-16,172.95,6.5,2.0,12.5
2018-01-17,175.26,9.1,4.8,13.2
2018-01-18,160.27,7.7,2.7,12.8
2018-01-19,186.79,8.2,3.0,14.8
2018-01-20,163.73,8.2,3.8,12.0
2018-01-21,147.58,10.8,5.8,16.2
2018-01-22,123.37,9.1,5.3,14.1
2018-01-23,185.63,9.9,4.2,15.7
2018-01-24,136.05,9.1,4.7,13.5
2018-01-25,168.34,6.6,4.6,8.9
2018-01-26,144.13,5.9,2.6,9.2
2018-01-27,131.44,6.6,3.8,10.0
2018-01-28,139.51,8.8,3.5,13.4
2018-01-29,134.9,9.1,5.2,13.1
2018-01-30,172.95,8.0,4.0,12.5
2018-01-31,159.11,7.7,2.5,12.6
2018-02-01,177.56,5.7,2.3,10.8
2018-02-02,146.43,4.6,1.2,7.7
2018-02-03,136.05,5.1,0.2,10.3
2018-02-04,132.6,3.2,1.5,5.8
2018-02-05,159.11,2.1,0.8,2.8
2018-02-06,152.2,3.2,1.2,7.0
2018-02-07,160.27,2.3,-1.6,7.5
2018-02-08,163.73,2.2,-1.0,7.0
2018-02-09,144.13,3.4,-1.9,8.5
2018-02-10,146.43,5.8,2.3,9.1
2018-02-11,142.97,8.0,0.7,14.3
2018-02-12,161.42,7.3,2.5,11.1
2018-02-13,142.97,4.7,-0.8,10.2
2018-02-14,151.04,8.1,5.8,10.5
2018-02-15,153.35,8.9,6.0,10.9
2018-02-16,159.11,10.1,6.8,14.6
2018-02-17,163.73,8.8,6.7,14.7
2018-02-18,130.29,8.4,2.6,13.4
2018-02-19,129.14,10.6,6.5,15.0
2018-02-20,140.67,10.7,7.3,14.5
2018-02-21,137.21,7.8,3.2,12.0
2018-02-22,154.5,5.1,-0.5,11.3
2018-02-23,183.33,4.3,-1.3,9.9
2018-02-24,149.89,5.2,-0.3,11.0
2018-02-25,122.22,6.9,0.0,13.5
2018-02-26,140.67,8.9,1.7,16.0
2018-02-27,149.89,3.6,1.5,5.6
2018-02-28,140.67,8.2,3.6,12.0
2018-03-01,171.8,8.9,5.4,11.5
2018-03-02,138.36,6.1,4.2,8.5
2018-03-03,145.28,8.9,5.3,13.4
2018-03-04,146.43,9.0,5.4,13.0
2018-03-05,162.57,6.9,5.8,8.9
2018-03-06,175.26,6.9,4.2,10.7
2018-03-07,133.75,7.2,2.5,11.0
2018-03-08,148.74,8.1,4.5,10.9
2018-03-09,148.74,10.7,9.4,11.6
2018-03-10,151.04,10.6,7.5,11.9
2018-03-11,142.97,7.9,6.0,10.5
2018-03-12,134.9,9.3,6.5,13.2
2018-03-13,151.04,9.6,6.6,14.0
2018-03-14,124.52,9.4,6.6,13.1
2018-03-15,144.13,8.2,6.2,11.6
2018-03-16,134.9,7.3,4.6,11.7
2018-03-17,121.07,6.0,3.0,9.5
2018-03-18,101.46,8.8,4.0,12.8
2018-03-19,125.68,5.7,3.8,9.6
2018-03-20,140.67,5.9,2.6,10.0
2018-03-21,136.05,7.8,2.4,12.2
2018-03-22,122.22,7.5,-0.3,13.5
2018-03-23,137.21,8.7,4.5,14.2
2018-03-24,133.75,7.7,4.0,11.3
2018-03-25,123.37,8.7,5.2,13.9
2018-03-26,161.42,9.8,3.6,15.5
2018-03-27,132.6,13.7,8.5,20.6
2018-03-28,136.05,15.1,9.2,20.8
2018-03-29,121.07,11.8,8.5,15.8
2018-03-30,157.96,7.7,4.0,11.7
2018-03-31,122.22,8.4,3.2,14.5
2018-04-01,107.23,11.4,5.4,17.5
2018-04-02,133.75,13.2,9.4,19.4
2018-04-03,127.98,12.4,8.4,16.2
2018-04-04,136.05,10.9,7.4,16.0
2018-04-05,162.57,12.6,6.0,18.6
2018-04-06,151.04,11.9,9.8,17.5
2018-04-07,151.04,8.7,7.4,11.4
2018-04-08,108.38,10.1,5.2,15.5
2018-04-09,122.22,5.7,4.7,9.0
2018-04-10,147.58,5.7,3.1,7.6
2018-04-11,151.04,6.5,3.1,11.0
2018-04-12,141.82,8.7,5.3,11.4
2018-04-13,141.82,9.0,5.2,14.3
2018-04-14,148.74,11.4,5.2,16.5
2018-04-15,131.44,13.1,8.6,18.0
2018-04-16,112.99,12.2,7.0,17.6
2018-04-17,130.29,14.4,7.6,21.6
2018-04-18,133.75,18.3,12.2,24.7
2018-04-19,127.98,18.2,12.2,24.0
2018-04-20,115.3,16.8,12.3,22.5
2018-04-21,104.92,15.6,11.6,19.8
2018-04-22,125.68,18.3,13.0,22.9
2018-04-23,122.22,19.1,14.4,24.3
2018-04-24,132.6,20.3,14.6,26.4
2018-04-25,108.38,21.0,13.1,28.5
2018-04-26,139.51,20.3,14.0,26.5
2018-04-27,126.83,19.3,14.3,24.4
